243;373;313;
244;228;250;
245;250;381;
246;381;299;
247;299;235;
248;235;363;
249;363;284;
250;284;205;
251;205;349;
252;349;269;
253;269;403;
254;403;318;
255;318;259;
256;259;389;
257;389;307;
258;307;206;
259;295;213;
260;213;340;
261;340;281;
262;281;201;
263;201;329;
264;329;245;
265;245;314;
266;314;230;
267;230;357;
268;357;277;
269;277;219;
270;219;344;
271;344;713;
272;713;264;
273;343;263;
274;263;395;
275;395;312;
276;312;251;
277;358;249;
278;249;379;
279;379;323;
280;408;253;
281;253;383;
282;383;301;
283;301;236;
284;236;222;
285;289;336;
286;336;256;
287;256;409;
288;409;322;
289;322;239;
290;239;314;
291;289;330;
292;330;246;
293;246;376;
294;376;295;
295;295;296;
296;296;358;
297;358;278;
298;278;199;
299;199;327;
300;327;265;
301;265;397;
302;397;433;
303;264;396;
304;396;333;
305;238;231;
306;231;359;
307;359;280;
308;280;221;
309;221;345;
310;345;380;
311;365;309;
312;139;393;
313;393;247;
314;247;377;
315;377;297;
316;297;215;
317;215;362;
318;362;283;
319;283;203;
320;277;243;
321;243;374;
322;374;293;
323;411;343;
324;202;254;
325;254;229;
326;229;355;
327;355;276;
328;276;411;
329;542;508;
330;508;431;
331;431;581;
332;581;490;
333;490;636;
334;636;568;
335;568;471;
336;471;618;
337;618;531;
338;531;602;
339;602;515;
340;515;416;
341;416;567;
342;567;497;
343;497;642;
344;303;592;
345;592;527;
346;527;413;
347;413;565;
348;565;467;
349;467;616;
350;616;553;
351;553;453;
352;453;599;
353;599;625;
354;333;444;
355;444;615;
356;615;526;
357;526;542;
358;487;617;
359;617;529;
360;529;429;
361;504;428;
362;428;579;
363;579;486;
364;486;633;
365;633;604;
366;604;517;
367;517;419;
368;419;571;
369;571;501;
370;501;644;
371;520;637;
372;637;547;
373;547;473;
374;473;620;
375;620;583;
376;210;485;
377;485;631;
378;463;626;
379;626;479;
380;222;367;
381;367;288;
382;288;209;
383;209;335;
384;335;405;
385;638;417;
386;417;569;
387;569;470;
388;470;644;
389;644;574;
390;574;478;
391;478;625;
392;625;536;
393;536;461;
394;461;608;
395;608;521;
396;521;423;
397;423;594;
398;594;505;
399;505;648;
400;648;559;
401;559;632;
402;632;542;
403;479;540;
404;540;441;
405;441;589;
406;589;524;
407;524;424;
408;424;576;
409;576;483;
410;483;653;
411;653;562;
412;562;464;
413;464;612;
414;612;449;
415;449;597;
416;597;509;
417;509;652;
418;652;583;
419;541;743;
420;743;528;
421;528;455;
422;455;600;
423;600;512;
424;512;414;
425;414;587;
426;587;496;
427;303;338;
428;338;210;
429;210;291;
430;291;425;
431;425;577;
432;577;510;
433;510;654;
434;654;563;
435;563;465;
436;465;638;
437;638;550;
438;550;451;
439;451;561;
440;561;456;
441;456;601;
442;601;514;
443;514;415;
444;415;495;
445;495;641;
446;641;554;
447;554;454;
448;454;627;
449;627;537;
450;537;437;
451;437;499;
452;499;132;
453;132;613;
454;613;466;
455;466;564;
456;564;737;
457;737;630;
458;630;484;
459;484;578;
460;578;426;
461;426;500;
462;500;590;
463;590;442;
464;442;742;
465;742;541;
466;541;459;
467;459;557;
468;557;646;
469;646;503;
470;503;89;
471;89;480;
472;480;649;
473;649;61;
474;578;489;
475;489;566;
476;566;468;
477;481;628;
478;628;538;
479;538;438;
480;438;520;
481;220;614;
482;614;525;
483;525;427;
484;427;598;
485;598;511;
486;511;412;
487;412;494;
488;494;640;
489;640;552;
490;552;452;
491;452;624;
492;624;535;
493;535;436;
494;436;586;
495;586;420;
496;420;572;
497;572;475;
498;582;491;
499;491;418;
500;418;570;
501;570;463;
502;220;622;
503;622;556;
504;556;458;
505;458;605;
506;605;518;
507;518;443;
508;443;591;
509;591;502;
510;502;645;
511;645;475;
512;475;507;
513;507;651;
514;651;561;
515;303;222;
516;433;584;
517;584;492;
518;469;544;
519;544;634;
520;634;487;
521;488;530;
522;530;430;
523;430;580;
524;580;513;
525;582;546;
526;546;448;
527;448;596;
528;596;575;
529;575;479;
530;608;549;
531;549;450;
532;450;532;
533;532;432;
534;432;582;
535;517;610;
536;610;522;
537;522;447;
538;447;595;
539;595;506;
540;506;650;
541;650;488;
542;488;635;
543;635;545;
544;545;446;
545;520;422;
546;422;573;
547;573;477;
548;477;647;
549;647;558;
550;558;460;
551;460;607;
552;607;543;
553;543;445;
554;445;593;
555;593;504;
556;463;472;
557;472;619;
558;619;555;
559;555;457;
560;457;603;
561;603;516;
562;516;440;
563;440;588;
564;588;498;
565;498;643;
566;643;482;
567;482;629;
568;629;539;
569;539;439;
570;439;611;
571;611;523;
572;61;560;
573;560;462;
574;462;609;
575;609;585;
576;585;493;
577;493;639;
578;639;551;
579;551;476;
580;476;623;
581;623;534;
582;534;435;
583;435;606;
584;606;519;
585;519;421;
586;548;474;
587;474;621;
588;621;533;
589;533;434;
590;68;69;
591;69;70;
592;70;71;
593;71;696;
594;696;72;
595;72;73;
596;73;756;
597;756;74;
598;74;75;
599;665;664;
600;664;138;
601;138;663;
602;663;662;
603;662;661;
604;661;660;
605;660;659;
606;659;658;
607;658;656;
608;656;657;
609;149;135;
610;135;154;
611;154;141;
612;141;139;
613;139;146;
614;146;238;
615;238;392;
616;392;310;
617;310;226;
618;226;352;
619;352;298;
620;298;217;
621;217;342;
622;342;262;
623;262;204;
624;204;331;
625;331;248;
626;248;378;
627;378;233;
628;233;361;
629;361;282;
630;282;202;
631;202;346;
632;346;266;
633;266;399;
634;399;315;
635;315;255;
636;255;384;
637;384;303;
638;673;158;
639;158;674;
640;133;148;
641;148;136;
642;136;152;
643;152;155;
644;155;140;
645;140;147;
646;147;143;
647;143;675;
648;675;676;
649;676;677;
650;677;678;
651;678;698;
652;698;697;
653;697;679;
654;679;680;
655;680;754;
656;754;681;
657;681;682;
658;682;683;
659;683;755;
660;755;684;
661;684;685;
662;685;686;
663;686;687;
664;687;688;
665;688;689;
666;689;690;
667;690;691;
668;691;692;
669;692;693;
670;693;694;
671;694;695;
672;695;696;
673;697;84;
674;84;85;
675;85;665;
676;665;86;
677;86;54;
678;54;87;
679;87;88;
680;224;370;
681;370;291;
682;442;740;
683;740;706;
684;706;739;
685;739;738;
686;738;707;
687;707;708;
688;708;709;
689;709;710;
690;710;741;
691;741;711;
692;211;712;
693;712;713;
694;293;211;
695;211;356;
696;356;264;
697;215;726;
698;726;715;
699;715;716;
700;716;717;
701;717;718;
702;719;727;
703;727;718;
704;718;720;
705;720;721;
706;721;722;
707;722;723;
708;723;724;
709;724;725;
710;725;726;
711;727;728;
712;728;729;
713;729;715;
714;758;52;
715;52;51;
716;51;193;
717;193;145;
718;145;50;
719;50;759;
720;759;49;
721;49;761;
722;761;47;
723;47;45;
724;45;43;
725;43;763;
726;763;41;
727;41;188;
728;188;185;
729;185;39;
730;39;183;
731;183;37;
732;37;184;
733;184;35;
734;35;179;
735;179;33;
736;33;31;
737;31;764;
738;764;29;
739;29;766;
740;766;27;
741;27;25;
742;25;23;
743;23;21;
744;21;19;
745;19;17;
746;17;15;
747;15;13;
748;13;11;
749;11;3;
750;3;2;
751;2;195;
752;195;1;
753;1;9;
754;9;194;
755;194;7;
756;7;196;
757;103;8;
758;8;4;
759;4;197;
760;197;5;
761;5;6;
762;6;10;
763;10;12;
764;12;14;
765;14;16;
766;16;18;
767;18;20;
768;20;22;
769;22;24;
770;24;26;
771;26;767;
772;767;28;
773;28;765;
774;765;30;
775;30;32;
776;32;181;
777;181;34;
778;34;187;
779;187;36;
780;36;191;
781;191;38;
782;38;180;
783;180;40;
784;40;53;
785;53;42;
786;42;44;
787;44;46;
788;46;762;
789;762;48;
790;48;760;
